gid,name,lat,lon,f_class,f_code,country,state,county
5412230,Aspen,39.1911,-106.81754,P,PPLA2,US,CO,097
5412453,Baca County,37.319179999999996,-102.56047,A,ADM2,US,CO,009
5413481,Bent County,37.955090000000006,-103.0717,A,ADM2,US,CO,011
5414872,Breckenridge,39.48165,-106.03835,P,PPLA2,US,CO,117
5414941,Brighton,39.98526,-104.82053,P,PPLA2,US,CO,001
5415035,Broomfield,39.92054,-105.08665,P,PPLA2,US,CO,014
5415040,Broomfield County,39.95413,-105.05266,A,ADM2,US,CO,014
5415502,Burlington,39.30611,-102.26935999999999,P,PPLA2,US,CO,063
5416329,Castle Rock,39.372209999999995,-104.85609000000001,P,PPLA2,US,CO,035
5416606,Central City,39.80193,-105.51416,P,PPLA2,US,CO,047
5416621,Chaffee County,38.7469,-106.19407,A,ADM2,US,CO,015
5416840,Cheyenne County,38.827940000000005,-102.6034,A,ADM2,US,CO,017
5416855,Cheyenne Wells,38.8214,-102.35324,P,PPLA2,US,CO,017
5417183,Clear Creek County,39.6891,-105.64436,A,ADM2,US,CO,019
5417598,Colorado Springs,38.83388,-104.82136,P,PPLA2,US,CO,041
5417799,Conejos County,37.2007,-106.19163,A,ADM2,US,CO,021
5417805,Conejos,37.08835,-106.01973999999998,P,PPLA2,US,CO,021
5418104,Cortez,37.34888,-108.58593,P,PPLA2,US,CO,083
5418130,Costilla County,37.2781,-105.42827,A,ADM2,US,CO,023
5418493,Creede,37.84917,-106.92643000000001,P,PPLA2,US,CO,079
5418552,Cripple Creek,38.74666,-105.17831000000001,P,PPLA2,US,CO,119
5418687,Crowley County,38.32666,-103.78483,A,ADM2,US,CO,025
5418854,Custer County,38.10868,-105.36747,A,ADM2,US,CO,027
5419302,Del Norte,37.67889,-106.35337,P,PPLA2,US,CO,105
5419334,Delta,38.74221,-108.06896,P,PPLA2,US,CO,029
5419338,Delta County,38.86137,-107.86288,A,ADM2,US,CO,029
5419396,Denver County,39.76204,-104.87635,A,ADM2,US,CO,031
5419761,Dolores County,37.7516,-108.51722,A,ADM2,US,CO,033
5419891,Douglas County,39.32972,-104.92956000000001,A,ADM2,US,CO,035
5419913,Dove Creek,37.7661,-108.90593999999999,P,PPLA2,US,CO,033
5420241,Durango,37.27528,-107.88006999999999,P,PPLA2,US,CO,067
5420323,Eads,38.48056,-102.78186,P,PPLA2,US,CO,061
5420328,Eagle,39.65526,-106.82865,P,PPLA2,US,CO,037
5420332,Eagle County,39.627829999999996,-106.6953,A,ADM2,US,CO,037
5420926,El Paso County,38.83209,-104.52558,A,ADM2,US,CO,041
5420936,Elbert County,39.286559999999994,-104.13589,A,ADM2,US,CO,039
5421506,Fairplay,39.224709999999995,-106.00196000000001,P,PPLA2,US,CO,093
5422448,Fremont County,38.472970000000004,-105.43966,A,ADM2,US,CO,043
5422751,Garfield County,39.599309999999996,-107.90395,A,ADM2,US,CO,045
5422889,Georgetown,39.7061,-105.6975,P,PPLA2,US,CO,019
5422987,Gilpin County,39.85756,-105.52253,A,ADM2,US,CO,047
5423092,Glenwood Springs,39.550540000000005,-107.32478,P,PPLA2,US,CO,045
5423294,Golden,39.75554,-105.2211,P,PPLA2,US,CO,059
5423573,Grand Junction,39.06387,-108.55065,P,PPLA2,US,CO,077
5424092,Gunnison County,38.6668,-107.0317,A,ADM2,US,CO,051
5424099,Gunnison,38.54582,-106.92532,P,PPLA2,US,CO,051
5425136,Hinsdale County,37.82134,-107.30031000000001,A,ADM2,US,CO,053
5425737,Huerfano County,37.68468,-104.96058000000001,A,ADM2,US,CO,055
5425757,Hugo,39.1361,-103.46994000000001,P,PPLA2,US,CO,073
5426503,Jefferson County,39.586420000000004,-105.25046999999999,A,ADM2,US,CO,059
5427408,Kiowa,39.34721,-104.46441,P,PPLA2,US,CO,039
5427500,Kiowa County,38.43269,-102.74034,A,ADM2,US,CO,061
5427526,Kit Carson County,39.305440000000004,-102.60289,A,ADM2,US,CO,063
5427705,La Junta,37.985009999999996,-103.54383,P,PPLA2,US,CO,089
5427717,La Plata County,37.286559999999994,-107.84334,A,ADM2,US,CO,067
5427796,Lake City,38.03,-107.31533,P,PPLA2,US,CO,053
5427799,Lake County,39.20238,-106.34483999999999,A,ADM2,US,CO,065
5427957,Lamar,38.08723,-102.62075,P,PPLA2,US,CO,099
5428055,Las Animas,38.06667,-103.22270999999999,P,PPLA2,US,CO,011
5428059,Las Animas County,37.31585,-104.03872,A,ADM2,US,CO,071
5428184,Leadville,39.250820000000004,-106.29252,P,PPLA2,US,CO,065
5428518,Lincoln County,38.98807,-103.51397,A,ADM2,US,CO,073
5429032,Littleton,39.61332,-105.01665,P,PPLA2,US,CO,005
5430806,Mesa County,39.01828,-108.46645,A,ADM2,US,CO,077
5431333,Mineral County,37.669000000000004,-106.92408999999999,A,ADM2,US,CO,079
5431680,Montezuma County,37.338409999999996,-108.59671000000002,A,ADM2,US,CO,083
5431710,Montrose,38.478320000000004,-107.87617,P,PPLA2,US,CO,085
5431716,Montrose County,38.40218,-108.26936,A,ADM2,US,CO,085
5433564,Ordway,38.218059999999994,-103.75605999999999,P,PPLA2,US,CO,025
5433658,Otero County,37.9027,-103.71645,A,ADM2,US,CO,089
5433676,Ouray,38.02277,-107.67145,P,PPLA2,US,CO,091
5433677,Ouray County,38.1555,-107.76932,A,ADM2,US,CO,091
5433784,Pagosa Springs,37.26945,-107.00976000000001,P,PPLA2,US,CO,007
5433959,Park County,39.1193,-105.71717,A,ADM2,US,CO,093
5434773,Pitkin County,39.21711,-106.91658000000001,A,ADM2,US,CO,097
5435436,Prowers County,37.95518,-102.39335,A,ADM2,US,CO,099
5435464,Pueblo,38.25445,-104.60914,P,PPLA2,US,CO,101
5435465,Pueblo County,38.17342,-104.51285,A,ADM2,US,CO,101
5436472,Rio Blanco County,39.97984,-108.21721000000001,A,ADM2,US,CO,103
5436477,Rio Grande County,37.58252,-106.38321,A,ADM2,US,CO,105
5437349,Saguache,38.0875,-106.14197,P,PPLA2,US,CO,109
5437350,Saguache County,38.08055,-106.28156000000001,A,ADM2,US,CO,109
5437555,Salida,38.53472,-105.9989,P,PPLA2,US,CO,015
5437668,San Juan County,37.76404,-107.67615,A,ADM2,US,CO,111
5437682,San Luis,37.20085,-105.4239,P,PPLA2,US,CO,023
5437707,San Miguel County,38.00374,-108.40583000000001,A,ADM2,US,CO,113
5438881,Silverton,37.81194,-107.66451,P,PPLA2,US,CO,111
5440032,Springfield,37.40835,-102.61435999999999,P,PPLA2,US,CO,009
5440680,Summit County,39.634170000000005,-106.11638,A,ADM2,US,CO,117
5441188,Teller County,38.88217,-105.16183000000001,A,ADM2,US,CO,119
5441199,Telluride,37.937490000000004,-107.81228999999999,P,PPLA2,US,CO,113
5442007,Trinidad,37.16946,-104.50054,P,PPLA2,US,CO,071
5443206,Walsenburg,37.624179999999996,-104.78026,P,PPLA2,US,CO,055
5443305,Washington County,39.971059999999994,-103.20125,A,ADM2,US,CO,121
5443889,Westcliffe,38.13472,-105.46583999999999,P,PPLA2,US,CO,027
5444907,Yuma County,40.0029,-102.42423000000001,A,ADM2,US,CO,125
5444997,Atwood,39.806670000000004,-101.0421,P,PPLA2,US,KS,153
5445155,Cheyenne County,39.78587,-101.7311,A,ADM2,US,KS,023
5445194,Colby,39.39584,-101.05238,P,PPLA2,US,KS,193
5445268,Decatur County,39.78476,-100.4599,A,ADM2,US,KS,039
5445298,Dodge City,37.7528,-100.01708,P,PPLA2,US,KS,057
5445338,Elkhart,37.00808,-101.89017,P,PPLA2,US,KS,129
5445392,Finney County,38.0443,-100.73699,A,ADM2,US,KS,055
5445439,Garden City,37.97169,-100.87266,P,PPLA2,US,KS,055
5445479,Goodland,39.35083,-101.71016999999999,P,PPLA2,US,KS,181
5445487,Gove,38.95779,-100.48875,P,PPLA2,US,KS,063
5445489,Gove County,38.9161,-100.4829,A,ADM2,US,KS,063
5445505,Grant County,37.56219,-101.30802,A,ADM2,US,KS,067
5445511,Gray County,37.7382,-100.43786,A,ADM2,US,KS,069
5445516,Greeley County,38.480540000000005,-101.80597,A,ADM2,US,KS,071
5445544,Hamilton County,37.99915,-101.79126,A,ADM2,US,KS,075
5445570,Haskell County,37.56225,-100.87119,A,ADM2,US,KS,081
5445627,Hoxie,39.3575,-100.44181,P,PPLA2,US,KS,179
5445636,Hugoton,37.1753,-101.3496,P,PPLA2,US,KS,189
5445733,Kearny County,38.0002,-101.31985999999999,A,ADM2,US,KS,093
5445780,Lakin,37.94058,-101.25489,P,PPLA2,US,KS,093
5445806,Lane County,38.4813,-100.4664,A,ADM2,US,KS,101
5445813,Leoti,38.47974,-101.35876999999999,P,PPLA2,US,KS,203
5445820,Liberal,37.043079999999996,-100.921,P,PPLA2,US,KS,175
5445855,Logan County,38.91734,-101.14839,A,ADM2,US,KS,109
5445952,Meade,37.285579999999996,-100.34015,P,PPLA2,US,KS,119
5445955,Meade County,37.2382,-100.36618,A,ADM2,US,KS,119
5446023,Morton County,37.1914,-101.79925,A,ADM2,US,KS,129
5446091,Oakley,39.133340000000004,-100.86376,P,PPLA2,US,KS,193
5446098,Oberlin,39.81834,-100.5282,P,PPLA2,US,KS,039
5446276,Rawlins County,39.78524,-101.07571,A,ADM2,US,KS,153
5446345,Saint Francis,39.772220000000004,-101.7999,P,PPLA2,US,KS,023
5446427,Scott County,38.48217,-100.90686,A,ADM2,US,KS,171
5446445,Seward County,37.1933,-100.85129,A,ADM2,US,KS,175
5446450,Scott City,38.48252,-100.90709,P,PPLA2,US,KS,171
5446453,Sharon Springs,38.89779,-101.75211999999999,P,PPLA2,US,KS,199
5446459,Sheridan County,39.350359999999995,-100.44183000000001,A,ADM2,US,KS,179
5446470,Sherman County,39.35143,-101.71998,A,ADM2,US,KS,181
5446561,Stanton County,37.56306,-101.78418,A,ADM2,US,KS,187
5446576,Stevens County,37.19232,-101.31205,A,ADM2,US,KS,189
5446613,Syracuse,37.980709999999995,-101.7543,P,PPLA2,US,KS,075
5446617,Sublette,37.48169,-100.84376999999999,P,PPLA2,US,KS,081
5446632,Thomas County,39.350970000000004,-101.05553,A,ADM2,US,KS,193
5446643,Tribune,38.46974,-101.75267,P,PPLA2,US,KS,071
5446683,Ulysses,37.58141,-101.35517,P,PPLA2,US,KS,067
5446712,Wallace County,38.91666,-101.76357,A,ADM2,US,KS,199
5446780,Wichita County,38.482079999999996,-101.34736,A,ADM2,US,KS,203
5454627,Alamogordo,32.89953,-105.96027,P,PPLA2,US,NM,035
5454711,Albuquerque,35.08449,-106.65113999999998,P,PPLA2,US,NM,001
5456049,Aztec,36.82223,-107.99285,P,PPLA2,US,NM,045
5457180,Bernalillo County,35.05131,-106.67017,A,ADM2,US,NM,001
5457198,Bernalillo,35.30004,-106.55113999999999,P,PPLA2,US,NM,043
5460459,Carlsbad,32.42067,-104.22884,P,PPLA2,US,NM,015
5460567,Carrizozo,33.641740000000006,-105.87721,P,PPLA2,US,NM,027
5460788,Catron County,33.91533,-108.40473,A,ADM2,US,NM,003
5461428,Chaves County,33.36319,-104.46700000000001,A,ADM2,US,NM,005
5462019,Cibola County,34.91257,-107.99971000000001,A,ADM2,US,NM,006
5462269,Clayton,36.45169,-103.1841,P,PPLA2,US,NM,059
5462393,Clovis,34.4048,-103.20523,P,PPLA2,US,NM,009
5462567,Colfax County,36.606120000000004,-104.64686,A,ADM2,US,NM,007
5464151,Curry County,34.57416,-103.34691,A,ADM2,US,NM,009
5464477,De Baca County,34.34239,-104.412,A,ADM2,US,NM,011
5464806,Deming,32.2687,-107.75863999999999,P,PPLA2,US,NM,029
5465283,Doña Ana County,32.35268,-106.8328,A,ADM2,US,NM,013
5466318,Eddy County,32.47149,-104.30431,A,ADM2,US,NM,015
5467102,Estancia,34.758390000000006,-106.05585,P,PPLA2,US,NM,057
5468133,Fort Sumner,34.47173,-104.24553,P,PPLA2,US,NM,011
5468773,Gallup,35.528079999999996,-108.74258,P,PPLA2,US,NM,031
5469835,Grant County,32.73901,-108.38225,A,ADM2,US,NM,017
5469841,Grants,35.1476,-107.85261000000001,P,PPLA2,US,NM,006
5470197,Guadalupe County,34.86333,-104.7907,A,ADM2,US,NM,019
5470675,Harding County,35.85794,-103.81993,A,ADM2,US,NM,021
5471293,Hidalgo County,31.91416,-108.71481999999999,A,ADM2,US,NM,023
5475352,Las Cruces,32.31232,-106.77833999999999,P,PPLA2,US,NM,013
5475433,Las Vegas,35.59393,-105.2239,P,PPLA2,US,NM,047
5475594,Lea County,32.79218,-103.41245,A,ADM2,US,NM,025
5475934,Lincoln County,33.74524,-105.45925,A,ADM2,US,NM,027
5476799,Lordsburg,32.350359999999995,-108.70866000000001,P,PPLA2,US,NM,023
5476825,Los Alamos,35.88808,-106.30696999999999,P,PPLA2,US,NM,028
5476834,Los Alamos County,35.86937,-106.30729,A,ADM2,US,NM,028
5476913,Los Lunas,34.80617,-106.73336,P,PPLA2,US,NM,061
5477090,Lovington,32.94401,-103.34855,P,PPLA2,US,NM,025
5477433,Luna County,32.18215,-107.74977,A,ADM2,US,NM,029
5478585,McKinley County,35.58061,-108.26193,A,ADM2,US,NM,031
5480123,Mora County,36.00995,-104.94458,A,ADM2,US,NM,033
5480275,Mosquero,35.77698,-103.95664000000001,P,PPLA2,US,NM,021
5482932,Otero County,32.61316,-105.74168,A,ADM2,US,NM,035
5484874,Portales,34.18619,-103.3344,P,PPLA2,US,NM,041
5485605,Quay County,35.10436,-103.54974,A,ADM2,US,NM,037
5486795,Raton,36.90336,-104.43915,P,PPLA2,US,NM,007
5487396,Reserve,33.71311,-108.75783999999999,P,PPLA2,US,NM,003
5487732,Rio Arriba County,36.509570000000004,-106.69311,A,ADM2,US,NM,039
5488372,Roosevelt County,34.02127,-103.48018,A,ADM2,US,NM,041
5488441,Roswell,33.39437,-104.52490999999999,P,PPLA2,US,NM,005
5489698,San Juan County,36.50847,-108.3206,A,ADM2,US,NM,045
5489818,San Miguel County,35.480290000000004,-104.81585,A,ADM2,US,NM,047
5490135,Sandoval County,35.68855,-106.86583999999999,A,ADM2,US,NM,043
5490272,Santa Fe County,35.506859999999996,-105.97612,A,ADM2,US,NM,049
5490338,Santa Rosa,34.93867,-104.68249,P,PPLA2,US,NM,019
5491395,Sierra County,33.13047,-107.1925,A,ADM2,US,NM,051
5491487,Silver City,32.770070000000004,-108.28033,P,PPLA2,US,NM,017
5491999,Socorro,34.0584,-106.89142,P,PPLA2,US,NM,053
5492031,Socorro County,34.00724,-106.93033,A,ADM2,US,NM,053
5493780,Taos County,36.5783,-105.63096999999999,A,ADM2,US,NM,055
5493811,Taos,36.40725,-105.57307,P,PPLA2,US,NM,055
5494507,Tierra Amarilla,36.70029,-106.54976,P,PPLA2,US,NM,039
5494881,Torrance County,34.64047,-105.85078,A,ADM2,US,NM,057
5495292,Truth or Consequences,33.1284,-107.25281000000001,P,PPLA2,US,NM,051
5495360,Tucumcari,35.17191,-103.72686,P,PPLA2,US,NM,037
5495841,Union County,36.481759999999994,-103.47099,A,ADM2,US,NM,059
5496319,Valencia County,34.71545,-106.80911,A,ADM2,US,NM,061
5501350,Carson City,39.16462,-119.7763,A,ADM2,US,NV,510
5501785,Churchill County,39.58088,-118.33578,A,ADM2,US,NV,001
5501879,Clark County,36.2152,-115.01356000000001,A,ADM2,US,NV,003
5503178,Douglas County,38.912240000000004,-119.61636999999999,A,ADM2,US,NV,005
5503694,Ely,39.247440000000005,-114.88863,P,PPLA2,US,NV,033
5503780,Esmeralda County,37.7847,-117.63237,A,ADM2,US,NV,009
5503804,Eureka,39.51271,-115.96061,P,PPLA2,US,NV,011
5503914,Fallon,39.47353,-118.77736999999999,P,PPLA2,US,NV,001
5504812,Goldfield,37.70854,-117.23563,P,PPLA2,US,NV,009
5505321,Hawthorne,38.524640000000005,-118.62458000000001,P,PPLA2,US,NV,021
5506935,Lander County,39.93381,-117.03791000000001,A,ADM2,US,NV,015
5506956,Las Vegas,36.17497,-115.13722,P,PPLA2,US,NV,003
5507189,Lincoln County,37.64335,-114.87755,A,ADM2,US,NV,017
5507669,Lyon County,39.0204,-119.1892,A,ADM2,US,NV,019
5508379,Minden,38.95407,-119.76573,P,PPLA2,US,NV,005
5508393,Mineral County,38.53881,-118.43521000000001,A,ADM2,US,NV,021
5509519,Nye County,38.04238,-116.47193,A,ADM2,US,NV,023
5510323,Pioche,37.92969,-114.45221000000001,P,PPLA2,US,NV,017
5511077,Reno,39.52963,-119.8138,P,PPLA2,US,NV,031
5513171,Storey County,39.446529999999996,-119.52917,A,ADM2,US,NV,029
5513795,Tonopah,38.06716,-117.23008,P,PPLA2,US,NV,023
5514428,Virginia City,39.30963,-119.64962,P,PPLA2,US,NV,029
5514990,White Pine County,39.44216,-114.90158999999998,A,ADM2,US,NV,033
5515507,Yerington,38.98575,-119.16293,P,PPLA2,US,NV,019
5515591,Beaver,36.816140000000004,-100.51987,P,PPLA2,US,OK,007
5515593,Beaver County,36.74971,-100.47678,A,ADM2,US,OK,007
5515613,Boise City,36.72947,-102.51324,P,PPLA2,US,OK,025
5515651,Cimarron County,36.74831,-102.51771,A,ADM2,US,OK,025
5515743,Guymon,36.6828,-101.48155,P,PPLA2,US,OK,139
5515937,Texas County,36.74791,-101.49001,A,ADM2,US,OK,139
5516203,Alpine,30.358620000000002,-103.66206,P,PPLA2,US,TX,043
5516233,Amarillo,35.222,-101.8313,P,PPLA2,US,TX,375
5516288,Andrews,32.31872,-102.54571999999999,P,PPLA2,US,TX,003
5516292,Andrews County,32.30503,-102.63781,A,ADM2,US,TX,003
5516441,Armstrong County,34.964929999999995,-101.3574,A,ADM2,US,TX,011
5516487,Aspermont,33.13343,-100.22733000000001,P,PPLA2,US,TX,433
5516581,Bailey County,34.06852,-102.82987,A,ADM2,US,TX,017
5517030,Big Lake,31.191540000000003,-101.46039,P,PPLA2,US,TX,383
5517061,Big Spring,32.2504,-101.47874,P,PPLA2,US,TX,227
5517459,Borden County,32.74369,-101.43175,A,ADM2,US,TX,033
5517550,Brackettville,29.310509999999997,-100.41786,P,PPLA2,US,TX,271
5517580,Brewster County,29.81195,-103.25176,A,ADM2,US,TX,043
5517598,Briscoe County,34.53026,-101.20859,A,ADM2,US,TX,045
5517675,Brownfield,33.1812,-102.27435,P,PPLA2,US,TX,445
5518214,Canadian,35.91282,-100.38208,P,PPLA2,US,TX,211
5518239,Canyon,34.98033,-101.9188,P,PPLA2,US,TX,381
5518353,Carson County,35.40351,-101.35418,A,ADM2,US,TX,065
5518431,Castro County,34.529959999999996,-102.26167,A,ADM2,US,TX,069
5518692,Channing,35.68365,-102.3302,P,PPLA2,US,TX,205
5518758,Childress,34.42645,-100.204,P,PPLA2,US,TX,075
5518760,Childress County,34.5292,-100.20756999999999,A,ADM2,US,TX,075
5519031,Clarendon,34.93783,-100.8882,P,PPLA2,US,TX,129
5519055,Claude,35.11172,-101.36322,P,PPLA2,US,TX,011
5519156,Cochran County,33.60414,-102.82845999999999,A,ADM2,US,TX,079
5519174,Coke County,31.88853,-100.52991,A,ADM2,US,TX,081
5519229,Collingsworth County,34.96488,-100.27006999999999,A,ADM2,US,TX,087
5519254,Colorado City,32.38817,-100.86456,P,PPLA2,US,TX,335
5519440,Cottle County,34.07765,-100.27874,A,ADM2,US,TX,101
5519648,Crane,31.39736,-102.35014,P,PPLA2,US,TX,103
5519649,Crane County,31.4285,-102.51557,A,ADM2,US,TX,103
5519699,Crockett County,30.72298,-101.41215,A,ADM2,US,TX,105
5519715,Crosby County,33.61462,-101.29996,A,ADM2,US,TX,107
5519719,Crosbyton,33.66008,-101.23793,P,PPLA2,US,TX,107
5519788,Culberson County,31.447159999999997,-104.51742,A,ADM2,US,TX,109
5519862,Dalhart,36.05948,-102.51325,P,PPLA2,US,TX,111
5519868,Dallam County,36.27789,-102.60221999999999,A,ADM2,US,TX,111
5519946,Dawson County,32.74253,-101.94768,A,ADM2,US,TX,115
5520004,Deaf Smith County,34.96602,-102.60494,A,ADM2,US,TX,117
5520076,Del Rio,29.36273,-100.89676,P,PPLA2,US,TX,465
5520187,Dickens County,33.616609999999994,-100.77886,A,ADM2,US,TX,125
5520196,Dickens,33.62175,-100.83652,P,PPLA2,US,TX,125
5520201,Dimmitt,34.5509,-102.31186,P,PPLA2,US,TX,069
5520330,Donley County,34.96542,-100.81399,A,ADM2,US,TX,129
5520552,Dumas,35.865590000000005,-101.97324,P,PPLA2,US,TX,341
5520677,Eagle Pass,28.70914,-100.49951999999999,P,PPLA2,US,TX,323
5520910,Ector County,31.869159999999997,-102.54276,A,ADM2,US,TX,135
5520940,Edwards County,29.98263,-100.30474,A,ADM2,US,TX,137
5520993,El Paso,31.75872,-106.48693,P,PPLA2,US,TX,141
5521001,El Paso County,31.76855,-106.23483,A,ADM2,US,TX,141
5521036,Eldorado,30.86017,-100.60093,P,PPLA2,US,TX,413
5521353,Farwell,34.38341,-103.038,P,PPLA2,US,TX,369
5521544,Fisher County,32.74282,-100.40217,A,ADM2,US,TX,151
5521640,Floyd County,34.07242,-101.30323,A,ADM2,US,TX,153
5521646,Floydada,33.98452,-101.33766,P,PPLA2,US,TX,153
5521715,Fort Davis,30.588209999999997,-103.89463,P,PPLA2,US,TX,243
5521746,Fort Stockton,30.894040000000004,-102.87931999999999,P,PPLA2,US,TX,371
5521972,Gail,32.770379999999996,-101.44541,P,PPLA2,US,TX,033
5521974,Gaines County,32.74073,-102.63518,A,ADM2,US,TX,165
5522004,Garden City,31.86402,-101.48123000000001,P,PPLA2,US,TX,173
5522043,Garza County,33.17988,-101.29842,A,ADM2,US,TX,169
5522162,Glasscock County,31.869459999999997,-101.5208,A,ADM2,US,TX,173
5522430,Gray County,35.40116,-100.81255999999999,A,ADM2,US,TX,179
5522580,Guthrie,33.62064,-100.32289,P,PPLA2,US,TX,269
5522717,Hale County,34.07051,-101.82688,A,ADM2,US,TX,189
5522740,Hall County,34.53078,-100.68113000000001,A,ADM2,US,TX,191
5522806,Hansford County,36.27745,-101.35454,A,ADM2,US,TX,195
5522887,Hartley County,35.84002,-102.60289,A,ADM2,US,TX,205
5523019,Hemphill County,35.83757,-100.27046999999999,A,ADM2,US,TX,211
5523074,Hereford,34.81521,-102.39931999999999,P,PPLA2,US,TX,117
5523240,Hockley County,33.60764,-102.3432,A,ADM2,US,TX,219
5523520,Howard County,32.30617,-101.43551,A,ADM2,US,TX,227
5523551,Hudspeth County,31.45618,-105.38646000000001,A,ADM2,US,TX,229
5523630,Hutchinson County,35.84003,-101.3547,A,ADM2,US,TX,233
5523809,Irion County,31.30392,-100.98241999999999,A,ADM2,US,TX,235
5523963,Jayton,33.24815,-100.57373,P,PPLA2,US,TX,263
5523967,Jeff Davis County,30.71548,-104.14001999999999,A,ADM2,US,TX,243
5524519,Kent County,33.18142,-100.77757,A,ADM2,US,TX,263
5524527,Kermit,31.85763,-103.09267,P,PPLA2,US,TX,495
5524574,King County,33.616479999999996,-100.25585,A,ADM2,US,TX,269
5524590,Kinney County,29.350209999999997,-100.41795,A,ADM2,US,TX,271
5524844,Lamb County,34.06862,-102.35171,A,ADM2,US,TX,279
5524849,Lamesa,32.7376,-101.95099,P,PPLA2,US,TX,115
5525042,Levelland,33.58732,-102.37796,P,PPLA2,US,TX,219
5525131,Lipscomb County,36.27771,-100.27311999999999,A,ADM2,US,TX,295
5525295,Littlefield,33.91731,-102.3249,P,PPLA2,US,TX,279
5525514,Loving County,31.84923,-103.57996,A,ADM2,US,TX,301
5525577,Lubbock,33.57786,-101.85517,P,PPLA2,US,TX,303
5525584,Lubbock County,33.610209999999995,-101.82055,A,ADM2,US,TX,303
5525637,Lynn County,33.17682,-101.81612,A,ADM2,US,TX,305
5525775,Marfa,30.30973,-104.02134000000001,P,PPLA2,US,TX,377
5525816,Martin County,32.30603,-101.95121999999999,A,ADM2,US,TX,317
5525856,Matador,34.01202,-100.82208,P,PPLA2,US,TX,345
5525886,Maverick County,28.742590000000003,-100.31451,A,ADM2,US,TX,323
5526145,Memphis,34.724779999999996,-100.53401,P,PPLA2,US,TX,191
5526156,Mentone,31.70513,-103.59935,P,PPLA2,US,TX,301
5526174,Mertzon,31.26183,-100.81733,P,PPLA2,US,TX,235
5526233,Miami,35.69143,-100.63819000000001,P,PPLA2,US,TX,393
5526337,Midland,31.99735,-102.07791,P,PPLA2,US,TX,329
5526341,Midland County,31.86917,-102.03161999999999,A,ADM2,US,TX,329
5526473,Mitchell County,32.30621,-100.92123000000001,A,ADM2,US,TX,335
5526514,Monahans,31.5943,-102.89265,P,PPLA2,US,TX,475
5526589,Moore County,35.83769,-101.89291999999999,A,ADM2,US,TX,341
5526657,Morton,33.7251,-102.75938000000001,P,PPLA2,US,TX,079
5526681,Motley County,34.074090000000005,-100.77983,A,ADM2,US,TX,345
5526805,Muleshoe,34.22647,-102.72383,P,PPLA2,US,TX,017
5527151,Nolan County,32.303490000000004,-100.40605,A,ADM2,US,TX,353
5527543,Ochiltree County,36.27841,-100.81565,A,ADM2,US,TX,357
5527554,Odessa,31.845679999999998,-102.36764000000001,P,PPLA2,US,TX,135
5527746,Oldham County,35.40502,-102.60287,A,ADM2,US,TX,359
5527870,Ozona,30.71017,-101.20067,P,PPLA2,US,TX,105
5527891,Paducah,34.0123,-100.30206,P,PPLA2,US,TX,101
5527953,Pampa,35.536159999999995,-100.95987,P,PPLA2,US,TX,179
5527980,Panhandle,35.3456,-101.38044000000001,P,PPLA2,US,TX,065
5528077,Parmer County,34.5301,-102.78452,A,ADM2,US,TX,369
5528182,Pecos,31.422909999999998,-103.49323000000001,P,PPLA2,US,TX,389
5528185,Pecos County,30.781059999999997,-102.72357,A,ADM2,US,TX,371
5528274,Perryton,36.40003,-100.80265,P,PPLA2,US,TX,357
5528440,Plains,33.18871,-102.82799,P,PPLA2,US,TX,501
5528450,Plainview,34.18479,-101.70684,P,PPLA2,US,TX,189
5528596,Post,33.19122,-101.37899999999999,P,PPLA2,US,TX,169
5528613,Potter County,35.401270000000004,-101.89399999999999,A,ADM2,US,TX,375
5528673,Presidio County,29.9998,-104.24051999999999,A,ADM2,US,TX,377
5528909,Randall County,34.96585,-101.89695,A,ADM2,US,TX,381
5528921,Rankin,31.22265,-101.93791,P,PPLA2,US,TX,461
5528987,Reagan County,31.366190000000003,-101.52301,A,ADM2,US,TX,383
5529174,Reeves County,31.323179999999997,-103.69317,A,ADM2,US,TX,389
5529397,Robert Lee,31.89237,-100.48482,P,PPLA2,US,TX,081
5529403,Roberts County,35.83849,-100.81344,A,ADM2,US,TX,393
5529438,Roby,32.74483,-100.37761,P,PPLA2,US,TX,151
5529514,Rocksprings,30.015759999999997,-100.20536,P,PPLA2,US,TX,137
5530022,San Angelo,31.46377,-100.43704,P,PPLA2,US,TX,451
5530210,Sanderson,30.142409999999998,-102.39403,P,PPLA2,US,TX,443
5530333,Schleicher County,30.89745,-100.53855,A,ADM2,US,TX,413
5530399,Scurry County,32.746320000000004,-100.91641,A,ADM2,US,TX,415
5530452,Seminole,32.718990000000005,-102.64491,P,PPLA2,US,TX,165
5530618,Sherman County,36.27771,-101.89348000000001,A,ADM2,US,TX,421
5530688,Sierra Blanca,31.174570000000003,-105.35718,P,PPLA2,US,TX,229
5530728,Silverton,34.47423,-101.30461,P,PPLA2,US,TX,045
5530921,Snyder,32.717890000000004,-100.91762,P,PPLA2,US,TX,415
5531255,Sonora,30.56685,-100.64343000000001,P,PPLA2,US,TX,435
5531553,Spearman,36.198370000000004,-101.19238,P,PPLA2,US,TX,195
5531683,Stanton,32.129290000000005,-101.78846,P,PPLA2,US,TX,317
5531747,Sterling City,31.83625,-100.98483,P,PPLA2,US,TX,431
5531748,Sterling County,31.82788,-101.05001,A,ADM2,US,TX,431
5531793,Stinnett,35.82698,-101.44294000000001,P,PPLA2,US,TX,233
