gid,name,lat,lon,f_class,f_code,country,state,county,state_county
5227567,Elk Point,42.68333,-96.68365,P,PPLA2,US,SD,127,SD_127
5227753,Faulkton,45.03497,-99.124,P,PPLA2,US,SD,049,SD_049
5227802,Flandreau,44.04942,-96.59532,P,PPLA2,US,SD,101,SD_101
5228053,Gettysburg,45.01165,-99.95567,P,PPLA2,US,SD,107,SD_107
5228476,Highmore,44.521370000000005,-99.4415,P,PPLA2,US,SD,069,SD_069
5228623,Howard,44.01081,-97.52674,P,PPLA2,US,SD,097,SD_097
5228654,Hughes County,44.38903,-99.99605,A,ADM2,US,SD,065,SD_065
5228673,Huron,44.36332,-98.21426,P,PPLA2,US,SD,005,SD_005
5228742,Ipswich,45.44442,-99.02928,P,PPLA2,US,SD,045,SD_045
5228958,Kennebec,43.9036,-99.86178000000001,P,PPLA2,US,SD,085,SD_085
5229103,Lake Andes,43.15638,-98.54146999999999,P,PPLA2,US,SD,023,SD_023
5229276,Leola,45.72275,-98.94094,P,PPLA2,US,SD,089,SD_089
5229526,Madison,44.00608,-97.11395,P,PPLA2,US,SD,079,SD_079
5229737,Milbank,45.21913,-96.63561999999999,P,PPLA2,US,SD,051,SD_051
5229751,Miller,44.51831,-98.98843000000001,P,PPLA2,US,SD,059,SD_059
5229794,Mitchell,43.70943,-98.0298,P,PPLA2,US,SD,035,SD_035
5230213,Olivet,43.24082,-97.67534,P,PPLA2,US,SD,067,SD_067
5230309,Parker,43.39748,-97.13645,P,PPLA2,US,SD,125,SD_125
5230463,Plankinton,43.71555,-98.48509,P,PPLA2,US,SD,003,SD_003
5230743,Redfield,44.875809999999994,-98.51871,P,PPLA2,US,SD,115,SD_115
5231228,Salem,43.72415,-97.38895,P,PPLA2,US,SD,087,SD_087
5231851,Sioux Falls,43.54997,-96.70033000000001,P,PPLA2,US,SD,099,SD_099
5231863,Sisseton,45.66468,-97.0498,P,PPLA2,US,SD,109,SD_109
5232489,Tyndall,42.99333,-97.86285,P,PPLA2,US,SD,009,SD_009
5232592,Vermillion,42.77944,-96.92921,P,PPLA2,US,SD,027,SD_027
5232741,Watertown,44.899409999999996,-97.11506999999999,P,PPLA2,US,SD,029,SD_029
5232764,Webster,45.33218,-97.52009,P,PPLA2,US,SD,037,SD_037
5232802,Wessington Springs,44.079159999999995,-98.56954,P,PPLA2,US,SD,073,SD_073
5232994,Winner,43.376670000000004,-99.85901,P,PPLA2,US,SD,123,SD_123
5233037,Woonsocket,44.0536,-98.27564,P,PPLA2,US,SD,111,SD_111
5233053,Yankton,42.871109999999994,-97.39728000000001,P,PPLA2,US,SD,135,SD_135
5233748,Bennington County,43.03546,-73.09295,A,ADM2,US,VT,003,VT_003
5234372,Burlington,44.47588,-73.21207,P,PPLA2,US,VT,007,VT_007
5234814,Chelsea,43.98979,-72.4476,P,PPLA2,US,VT,017,VT_017
5236698,Guildhall,44.565059999999995,-71.55981,P,PPLA2,US,VT,009,VT_009
5237276,Hyde Park,44.59394,-72.61650999999999,P,PPLA2,US,VT,015,VT_015
5238499,Middlebury (village),44.01553,-73.16937,P,PPLA2,US,VT,001,VT_001
5239058,Newport,44.936440000000005,-72.2051,P,PPLA2,US,VT,019,VT_019
5239071,Newfane,42.985640000000004,-72.65593,P,PPLA2,US,VT,025,VT_025
5239188,North Hero,44.83125,-73.27323,P,PPLA2,US,VT,013,VT_013
5240509,Rutland,43.610620000000004,-72.97261,P,PPLA2,US,VT,021,VT_021
5240569,Saint Albans,44.81088,-73.08319,P,PPLA2,US,VT,011,VT_011
5240656,Saint Johnsbury,44.41922,-72.01509,P,PPLA2,US,VT,005,VT_005
5242529,Washington County,44.27342,-72.6149,A,ADM2,US,VT,023,VT_023
5243145,Woodstock,43.62424,-72.51843000000001,P,PPLA2,US,VT,027,VT_027
5243778,Alma,44.31997,-91.91488000000001,P,PPLA2,US,WI,011,WI_011
5244010,Antigo,45.14025,-89.15234,P,PPLA2,US,WI,067,WI_067
5244080,Appleton,44.26193,-88.41538,P,PPLA2,US,WI,087,WI_087
5244247,Ashland,46.59244,-90.8838,P,PPLA2,US,WI,003,WI_003
5244607,Balsam Lake,45.45218,-92.45464,P,PPLA2,US,WI,095,WI_095
5244638,Baraboo,43.471090000000004,-89.74429,P,PPLA2,US,WI,111,WI_111
5244738,Barron,45.40135,-91.84906,P,PPLA2,US,WI,005,WI_005
5246105,Black River Falls,44.29468,-90.85153000000001,P,PPLA2,US,WI,053,WI_053
5248469,Chilton,44.02888,-88.16288,P,PPLA2,US,WI,015,WI_015
5248511,Chippewa Falls,44.93691,-91.39293,P,PPLA2,US,WI,017,WI_017
5249670,Crandon,45.571909999999995,-88.90289,P,PPLA2,US,WI,041,WI_041
5250074,Dane County,43.06735,-89.41832,A,ADM2,US,WI,025,WI_025
5250121,Darlington,42.68306,-90.11763,P,PPLA2,US,WI,065,WI_065
5250703,Dodgeville,42.96027,-90.13011999999999,P,PPLA2,US,WI,049,WI_049
5251040,Dunn County,44.94659,-91.89641,A,ADM2,US,WI,033,WI_033
5251056,Durand,44.62635,-91.96573000000001,P,PPLA2,US,WI,091,WI_091
5251171,Eagle River,45.91718,-89.2443,P,PPLA2,US,WI,125,WI_125
5251436,Eau Claire,44.81135,-91.49849,P,PPLA2,US,WI,035,WI_035
5251729,Elkhorn,42.67279,-88.54454,P,PPLA2,US,WI,127,WI_127
5251764,Ellsworth,44.73219,-92.48741,P,PPLA2,US,WI,093,WI_093
5253305,Florence,45.92218,-88.2518,P,PPLA2,US,WI,037,WI_037
5253352,Fond du Lac,43.775,-88.43883000000001,P,PPLA2,US,WI,039,WI_039
5253884,Friendship,43.97053,-89.81679,P,PPLA2,US,WI,001,WI_001
5254962,Green Bay,44.51916,-88.01983,P,PPLA2,US,WI,009,WI_009
5255004,Green Lake,43.84415,-88.96011,P,PPLA2,US,WI,047,WI_047
5255882,Hayward,46.013009999999994,-91.48461999999999,P,PPLA2,US,WI,113,WI_113
5257080,Hudson,44.97469,-92.75686999999999,P,PPLA2,US,WI,109,WI_109
5257163,Hurley,46.449670000000005,-90.18656,P,PPLA2,US,WI,051,WI_051
5257754,Janesville,42.682790000000004,-89.01872,P,PPLA2,US,WI,105,WI_105
5257784,Jefferson,43.005559999999996,-88.80733000000001,P,PPLA2,US,WI,055,WI_055
5258190,Juneau,43.40555,-88.7051,P,PPLA2,US,WI,027,WI_027
5258393,Kenosha,42.584740000000004,-87.82119,P,PPLA2,US,WI,059,WI_059
5258448,Keshena,44.88387,-88.63372,P,PPLA2,US,WI,078,WI_078
5258490,Kewaunee,44.45833,-87.50314,P,PPLA2,US,WI,061,WI_061
5258957,La Crosse,43.801359999999995,-91.23958,P,PPLA2,US,WI,063,WI_063
5259048,Ladysmith,45.46302,-91.10404,P,PPLA2,US,WI,107,WI_107
5259448,Lancaster,42.84749,-90.71068000000001,P,PPLA2,US,WI,043,WI_043
5261585,Manitowoc,44.088609999999996,-87.65758000000001,P,PPLA2,US,WI,071,WI_071
5261852,Marinette,45.09998,-87.63065999999999,P,PPLA2,US,WI,075,WI_075
5262113,Mauston,43.79719,-90.07735,P,PPLA2,US,WI,057,WI_057
5262475,Medford,45.13858,-90.34014,P,PPLA2,US,WI,119,WI_119
5262680,Merrill,45.18052,-89.68346,P,PPLA2,US,WI,069,WI_069
5263045,Milwaukee,43.0389,-87.90647,P,PPLA2,US,WI,079,WI_079
5263331,Monroe,42.60112,-89.63845,P,PPLA2,US,WI,045,WI_045
5263366,Montello,43.79137,-89.31984,P,PPLA2,US,WI,077,WI_077
5264241,Neillsville,44.55996,-90.59625,P,PPLA2,US,WI,019,WI_019
5265515,Oconto,44.887209999999996,-87.86455,P,PPLA2,US,WI,083,WI_083
5265838,Oshkosh,44.02471,-88.54261,P,PPLA2,US,WI,139,WI_139
5266764,Phillips,45.69663,-90.40043,P,PPLA2,US,WI,099,WI_099
5267776,Port Washington,43.38722,-87.87564,P,PPLA2,US,WI,089,WI_089
5267785,Portage,43.53915,-89.46262,P,PPLA2,US,WI,021,WI_021
5268002,Prairie du Chien,43.05165,-91.14124,P,PPLA2,US,WI,023,WI_023
5268249,Racine,42.72613,-87.78285,P,PPLA2,US,WI,101,WI_101
5268720,Rhinelander,45.63662,-89.41208,P,PPLA2,US,WI,085,WI_085
5268850,Richland Center,43.33471,-90.38679,P,PPLA2,US,WI,103,WI_103
5272873,Shawano,44.78221,-88.60899,P,PPLA2,US,WI,115,WI_115
5272893,Sheboygan,43.75083,-87.71453000000001,P,PPLA2,US,WI,117,WI_117
5272949,Shell Lake,45.73939,-91.92545,P,PPLA2,US,WI,129,WI_129
5273324,Siren,45.785779999999995,-92.38103000000001,P,PPLA2,US,WI,013,WI_013
5273927,Sparta,43.94413,-90.81291,P,PPLA2,US,WI,081,WI_081
5274644,Stevens Point,44.523579999999995,-89.57455999999999,P,PPLA2,US,WI,097,WI_097
5274867,Sturgeon Bay,44.83416,-87.37704000000001,P,PPLA2,US,WI,029,WI_029
5275191,Superior,46.72077,-92.10408000000001,P,PPLA2,US,WI,031,WI_031
5277276,Viroqua,43.55692,-90.88874,P,PPLA2,US,WI,123,WI_123
5277856,Washburn,46.67327,-90.89491,P,PPLA2,US,WI,007,WI_007
5278052,Waukesha,43.01168,-88.23148,P,PPLA2,US,WI,133,WI_133
5278083,Waupaca,44.35803,-89.08595,P,PPLA2,US,WI,135,WI_135
5278120,Wausau,44.959140000000005,-89.63011999999999,P,PPLA2,US,WI,073,WI_073
5278148,Wautoma,44.0747,-89.2879,P,PPLA2,US,WI,137,WI_137
5278422,West Bend,43.42528,-88.18343,P,PPLA2,US,WI,131,WI_131
5278914,Whitehall,44.367459999999994,-91.31655,P,PPLA2,US,WI,121,WI_121
5279436,Wisconsin Rapids,44.38358,-89.81735,P,PPLA2,US,WI,141,WI_141
5280523,New Cumberland,40.49673,-80.60674,P,PPLA2,US,WV,029,WV_029
5280835,Wellsburg,40.272009999999995,-80.60951999999999,P,PPLA2,US,WV,009,WV_009
5280854,Wheeling,40.063959999999994,-80.72091,P,PPLA2,US,WV,069,WV_069
5284580,Holbrook,34.90225,-110.15818,P,PPLA2,US,AZ,017,AZ_017
5284905,Bisbee,31.44815,-109.92841000000001,P,PPLA2,US,AZ,003,AZ_003
5285480,Dighton,38.48196,-100.46708000000001,P,PPLA2,US,KS,101,KS_101
5285666,Mora,35.9742,-105.33001000000002,P,PPLA2,US,NM,033,NM_033
5290124,Clifton,33.0509,-109.29618,P,PPLA2,US,AZ,011,AZ_011
5294810,Flagstaff,35.19807,-111.65127,P,PPLA2,US,AZ,005,AZ_005
5294902,Florence,33.03145,-111.38734,P,PPLA2,US,AZ,021,AZ_021
5296013,Globe,33.394220000000004,-110.7865,P,PPLA2,US,AZ,007,AZ_007
5301067,Kingman,35.189440000000005,-114.05301000000001,P,PPLA2,US,AZ,015,AZ_015
5303754,Maricopa County,33.34883,-112.49123,A,ADM2,US,AZ,013,AZ_013
5306611,Nogales,31.34038,-110.93425,P,PPLA2,US,AZ,023,AZ_023
5308116,Parker,34.15002,-114.28912,P,PPLA2,US,AZ,012,AZ_012
5309842,Prescott,34.54002,-112.4685,P,PPLA2,US,AZ,025,AZ_025
5312476,Safford,32.83395,-109.70758000000001,P,PPLA2,US,AZ,009,AZ_009
5312595,Saint Johns,34.50587,-109.36093000000001,P,PPLA2,US,AZ,001,AZ_001
5318313,Tucson,32.221740000000004,-110.92648,P,PPLA2,US,AZ,019,AZ_019
5322053,Yuma,32.72532,-114.6244,P,PPLA2,US,AZ,027,AZ_027
5323414,Alpine County,38.59725,-119.82065,A,ADM2,US,CA,003,CA_003
5325223,Auburn,38.896570000000004,-121.07688999999999,P,PPLA2,US,CA,061,CA_061
5325738,Bakersfield,35.373290000000004,-119.01871000000001,P,PPLA2,US,CA,029,CA_029
5330736,Bridgeport,38.25575,-119.23127,P,PPLA2,US,CA,051,CA_051
5338866,Colusa,39.21433,-122.00941999999999,P,PPLA2,US,CA,011,CA_011
5343876,Downieville,39.55934,-120.82688999999999,P,PPLA2,US,CA,091,CA_091
5345609,El Centro,32.792,-115.56305,P,PPLA2,US,CA,025,CA_025
5347335,Fairfield,38.249359999999996,-122.03997,P,PPLA2,US,CA,095,CA_095
5350937,Fresno,36.74773,-119.77237,P,PPLA2,US,CA,019,CA_019
5355180,Hanford,36.32745,-119.64568,P,PPLA2,US,CA,031,CA_031
5357499,Hollister,36.85245,-121.4016,P,PPLA2,US,CA,069,CA_069
5359604,Inyo County,36.51113,-117.41078999999999,A,ADM2,US,CA,027,CA_027
5360160,Jackson,38.3488,-120.7741,P,PPLA2,US,CA,005,CA_005
5364753,Lakeport,39.04295,-122.91583,P,PPLA2,US,CA,033,CA_033
5368361,Los Angeles,34.05223,-118.24368,P,PPLA2,US,CA,037,CA_037
5369568,Madera,36.96134,-120.06071999999999,P,PPLA2,US,CA,039,CA_039
5370590,Mariposa,37.48494,-119.96628,P,PPLA2,US,CA,043,CA_043
5370868,Martinez,38.01937,-122.13413,P,PPLA2,US,CA,013,CA_013
5370984,Marysville,39.14573,-121.59135,P,PPLA2,US,CA,115,CA_115
5372253,Merced,37.30216,-120.48297,P,PPLA2,US,CA,047,CA_047
5373900,Modesto,37.6391,-120.99688,P,PPLA2,US,CA,099,CA_099
5376095,Napa,38.29714,-122.28553000000001,P,PPLA2,US,CA,055,CA_055
5376502,Nevada City,39.26173,-121.01778999999999,P,PPLA2,US,CA,057,CA_057
5378538,Oakland,37.80437,-122.2708,P,PPLA2,US,CA,001,CA_001
5379759,Oroville,39.513940000000005,-121.55776000000002,P,PPLA2,US,CA,007,CA_007
5383559,Placerville,38.72963,-120.79855,P,PPLA2,US,CA,017,CA_017
5385487,Quincy,39.936820000000004,-120.94646999999999,P,PPLA2,US,CA,063,CA_063
5386834,Redwood City,37.48522,-122.23635,P,PPLA2,US,CA,081,CA_081
5387877,Riverside,33.95335,-117.39616000000001,P,PPLA2,US,CA,065,CA_065
5389519,Sacramento County,38.44932,-121.34423999999999,A,ADM2,US,CA,067,CA_067
5391295,Salinas,36.67774,-121.6555,P,PPLA2,US,CA,053,CA_053
5391597,San Andreas,38.19603,-120.68048999999999,P,PPLA2,US,CA,009,CA_009
5391710,San Bernardino,34.108340000000005,-117.28976999999999,P,PPLA2,US,CA,071,CA_071
5391811,San Diego,32.715709999999994,-117.16471999999999,P,PPLA2,US,CA,073,CA_073
5391959,San Francisco,37.77493,-122.41942,P,PPLA2,US,CA,075,CA_075
5392171,San Jose,37.33939,-121.89496000000001,P,PPLA2,US,CA,085,CA_085
5392323,San Luis Obispo,35.28275,-120.65961999999999,P,PPLA2,US,CA,079,CA_079
5392567,San Rafael,37.97353,-122.53108999999999,P,PPLA2,US,CA,041,CA_041
5392900,Santa Ana,33.74557,-117.86783,P,PPLA2,US,CA,059,CA_059
5392952,Santa Barbara,34.42083,-119.69819,P,PPLA2,US,CA,083,CA_083
5393052,Santa Cruz,36.97412,-122.0308,P,PPLA2,US,CA,087,CA_087
5393287,Santa Rosa,38.44047,-122.71443000000001,P,PPLA2,US,CA,097,CA_097
5397165,Sonora,37.98409,-120.38213999999999,P,PPLA2,US,CA,109,CA_109
5399020,Stockton,37.9577,-121.29078,P,PPLA2,US,CA,077,CA_077
5404476,Ukiah,39.15017,-123.20778,P,PPLA2,US,CA,045,CA_045
5405878,Ventura,34.27834,-119.29316999999999,P,PPLA2,US,CA,111,CA_111
5406567,Visalia,36.33023,-119.29206,P,PPLA2,US,CA,107,CA_107
5409777,Willows,39.52433,-122.19358999999999,P,PPLA2,US,CA,021,CA_021
5410430,Woodland,38.67852,-121.7733,P,PPLA2,US,CA,113,CA_113
5411015,Yuba City,39.14045,-121.61691,P,PPLA2,US,CA,101,CA_101
5411479,Alamosa,37.46945,-105.87002,P,PPLA2,US,CO,003,CO_003
5412230,Aspen,39.1911,-106.81754,P,PPLA2,US,CO,097,CO_097
5414872,Breckenridge,39.48165,-106.03835,P,PPLA2,US,CO,117,CO_117
5414941,Brighton,39.98526,-104.82053,P,PPLA2,US,CO,001,CO_001
5415035,Broomfield,39.92054,-105.08665,P,PPLA2,US,CO,014,CO_014
5415502,Burlington,39.30611,-102.26935999999999,P,PPLA2,US,CO,063,CO_063
5416329,Castle Rock,39.372209999999995,-104.85609000000001,P,PPLA2,US,CO,035,CO_035
5416606,Central City,39.80193,-105.51416,P,PPLA2,US,CO,047,CO_047
5416855,Cheyenne Wells,38.8214,-102.35324,P,PPLA2,US,CO,017,CO_017
5417598,Colorado Springs,38.83388,-104.82136,P,PPLA2,US,CO,041,CO_041
5417805,Conejos,37.08835,-106.01973999999998,P,PPLA2,US,CO,021,CO_021
5418104,Cortez,37.34888,-108.58593,P,PPLA2,US,CO,083,CO_083
5418493,Creede,37.84917,-106.92643000000001,P,PPLA2,US,CO,079,CO_079
5418552,Cripple Creek,38.74666,-105.17831000000001,P,PPLA2,US,CO,119,CO_119
5419302,Del Norte,37.67889,-106.35337,P,PPLA2,US,CO,105,CO_105
5419334,Delta,38.74221,-108.06896,P,PPLA2,US,CO,029,CO_029
5419396,Denver County,39.76204,-104.87635,A,ADM2,US,CO,031,CO_031
5419913,Dove Creek,37.7661,-108.90593999999999,P,PPLA2,US,CO,033,CO_033
5420241,Durango,37.27528,-107.88006999999999,P,PPLA2,US,CO,067,CO_067
5420323,Eads,38.48056,-102.78186,P,PPLA2,US,CO,061,CO_061
5420328,Eagle,39.65526,-106.82865,P,PPLA2,US,CO,037,CO_037
5421506,Fairplay,39.224709999999995,-106.00196000000001,P,PPLA2,US,CO,093,CO_093
5422448,Fremont County,38.472970000000004,-105.43966,A,ADM2,US,CO,043,CO_043
5422889,Georgetown,39.7061,-105.6975,P,PPLA2,US,CO,019,CO_019
5423092,Glenwood Springs,39.550540000000005,-107.32478,P,PPLA2,US,CO,045,CO_045
5423294,Golden,39.75554,-105.2211,P,PPLA2,US,CO,059,CO_059
5423573,Grand Junction,39.06387,-108.55065,P,PPLA2,US,CO,077,CO_077
5424099,Gunnison,38.54582,-106.92532,P,PPLA2,US,CO,051,CO_051
5425757,Hugo,39.1361,-103.46994000000001,P,PPLA2,US,CO,073,CO_073
5427408,Kiowa,39.34721,-104.46441,P,PPLA2,US,CO,039,CO_039
5427705,La Junta,37.985009999999996,-103.54383,P,PPLA2,US,CO,089,CO_089
5427796,Lake City,38.03,-107.31533,P,PPLA2,US,CO,053,CO_053
5427957,Lamar,38.08723,-102.62075,P,PPLA2,US,CO,099,CO_099
5428055,Las Animas,38.06667,-103.22270999999999,P,PPLA2,US,CO,011,CO_011
5428184,Leadville,39.250820000000004,-106.29252,P,PPLA2,US,CO,065,CO_065
5429032,Littleton,39.61332,-105.01665,P,PPLA2,US,CO,005,CO_005
5431710,Montrose,38.478320000000004,-107.87617,P,PPLA2,US,CO,085,CO_085
5433564,Ordway,38.218059999999994,-103.75605999999999,P,PPLA2,US,CO,025,CO_025
5433676,Ouray,38.02277,-107.67145,P,PPLA2,US,CO,091,CO_091
5433784,Pagosa Springs,37.26945,-107.00976000000001,P,PPLA2,US,CO,007,CO_007
5435464,Pueblo,38.25445,-104.60914,P,PPLA2,US,CO,101,CO_101
5437349,Saguache,38.0875,-106.14197,P,PPLA2,US,CO,109,CO_109
5437555,Salida,38.53472,-105.9989,P,PPLA2,US,CO,015,CO_015
5437682,San Luis,37.20085,-105.4239,P,PPLA2,US,CO,023,CO_023
5438881,Silverton,37.81194,-107.66451,P,PPLA2,US,CO,111,CO_111
5440032,Springfield,37.40835,-102.61435999999999,P,PPLA2,US,CO,009,CO_009
5441199,Telluride,37.937490000000004,-107.81228999999999,P,PPLA2,US,CO,113,CO_113
5442007,Trinidad,37.16946,-104.50054,P,PPLA2,US,CO,071,CO_071
5443206,Walsenburg,37.624179999999996,-104.78026,P,PPLA2,US,CO,055,CO_055
5443889,Westcliffe,38.13472,-105.46583999999999,P,PPLA2,US,CO,027,CO_027
5444997,Atwood,39.806670000000004,-101.0421,P,PPLA2,US,KS,153,KS_153
5445194,Colby,39.39584,-101.05238,P,PPLA2,US,KS,193,KS_193
5445298,Dodge City,37.7528,-100.01708,P,PPLA2,US,KS,057,KS_057
5445338,Elkhart,37.00808,-101.89017,P,PPLA2,US,KS,129,KS_129
5445439,Garden City,37.97169,-100.87266,P,PPLA2,US,KS,055,KS_055
5445479,Goodland,39.35083,-101.71016999999999,P,PPLA2,US,KS,181,KS_181
5445487,Gove,38.95779,-100.48875,P,PPLA2,US,KS,063,KS_063
5445627,Hoxie,39.3575,-100.44181,P,PPLA2,US,KS,179,KS_179
5445636,Hugoton,37.1753,-101.3496,P,PPLA2,US,KS,189,KS_189
5445780,Lakin,37.94058,-101.25489,P,PPLA2,US,KS,093,KS_093
5445813,Leoti,38.47974,-101.35876999999999,P,PPLA2,US,KS,203,KS_203
5445820,Liberal,37.043079999999996,-100.921,P,PPLA2,US,KS,175,KS_175
5445952,Meade,37.285579999999996,-100.34015,P,PPLA2,US,KS,119,KS_119
5446091,Oakley,39.133340000000004,-100.86376,P,PPLA2,US,KS,109,KS_109
5446098,Oberlin,39.81834,-100.5282,P,PPLA2,US,KS,039,KS_039
5446345,Saint Francis,39.772220000000004,-101.7999,P,PPLA2,US,KS,023,KS_023
5446450,Scott City,38.48252,-100.90709,P,PPLA2,US,KS,171,KS_171
5446453,Sharon Springs,38.89779,-101.75211999999999,P,PPLA2,US,KS,199,KS_199
5446561,Stanton County,37.56306,-101.78418,A,ADM2,US,KS,187,KS_187
5446613,Syracuse,37.980709999999995,-101.7543,P,PPLA2,US,KS,075,KS_075
5446617,Sublette,37.48169,-100.84376999999999,P,PPLA2,US,KS,081,KS_081
5446643,Tribune,38.46974,-101.75267,P,PPLA2,US,KS,071,KS_071
5446683,Ulysses,37.58141,-101.35517,P,PPLA2,US,KS,067,KS_067
5454627,Alamogordo,32.89953,-105.96027,P,PPLA2,US,NM,035,NM_035
5454711,Albuquerque,35.08449,-106.65113999999998,P,PPLA2,US,NM,001,NM_001
5456049,Aztec,36.82223,-107.99285,P,PPLA2,US,NM,045,NM_045
5457198,Bernalillo,35.30004,-106.55113999999999,P,PPLA2,US,NM,043,NM_043
5460459,Carlsbad,32.42067,-104.22884,P,PPLA2,US,NM,015,NM_015
5460567,Carrizozo,33.641740000000006,-105.87721,P,PPLA2,US,NM,027,NM_027
5462269,Clayton,36.45169,-103.1841,P,PPLA2,US,NM,059,NM_059
5462393,Clovis,34.4048,-103.20523,P,PPLA2,US,NM,009,NM_009
5464806,Deming,32.2687,-107.75863999999999,P,PPLA2,US,NM,029,NM_029
5467102,Estancia,34.758390000000006,-106.05585,P,PPLA2,US,NM,057,NM_057
5468133,Fort Sumner,34.47173,-104.24553,P,PPLA2,US,NM,011,NM_011
5468773,Gallup,35.528079999999996,-108.74258,P,PPLA2,US,NM,031,NM_031
5469841,Grants,35.1476,-107.85261000000001,P,PPLA2,US,NM,006,NM_006
5475352,Las Cruces,32.31232,-106.77833999999999,P,PPLA2,US,NM,013,NM_013
5475433,Las Vegas,35.59393,-105.2239,P,PPLA2,US,NM,047,NM_047
5476799,Lordsburg,32.350359999999995,-108.70866000000001,P,PPLA2,US,NM,023,NM_023
5476825,Los Alamos,35.88808,-106.30696999999999,P,PPLA2,US,NM,028,NM_028
5476913,Los Lunas,34.80617,-106.73336,P,PPLA2,US,NM,061,NM_061
5477090,Lovington,32.94401,-103.34855,P,PPLA2,US,NM,025,NM_025
5480275,Mosquero,35.77698,-103.95664000000001,P,PPLA2,US,NM,021,NM_021
5484874,Portales,34.18619,-103.3344,P,PPLA2,US,NM,041,NM_041
5486795,Raton,36.90336,-104.43915,P,PPLA2,US,NM,007,NM_007
5487396,Reserve,33.71311,-108.75783999999999,P,PPLA2,US,NM,003,NM_003
5488441,Roswell,33.39437,-104.52490999999999,P,PPLA2,US,NM,005,NM_005
5490272,Santa Fe County,35.506859999999996,-105.97612,A,ADM2,US,NM,049,NM_049
5490338,Santa Rosa,34.93867,-104.68249,P,PPLA2,US,NM,019,NM_019
5491487,Silver City,32.770070000000004,-108.28033,P,PPLA2,US,NM,017,NM_017
5491999,Socorro,34.0584,-106.89142,P,PPLA2,US,NM,053,NM_053
5493811,Taos,36.40725,-105.57307,P,PPLA2,US,NM,055,NM_055
5494507,Tierra Amarilla,36.70029,-106.54976,P,PPLA2,US,NM,039,NM_039
5495292,Truth or Consequences,33.1284,-107.25281000000001,P,PPLA2,US,NM,051,NM_051
5495360,Tucumcari,35.17191,-103.72686,P,PPLA2,US,NM,037,NM_037
5501350,Carson City,39.16462,-119.7763,A,ADM2,US,NV,510,NV_510
5503694,Ely,39.247440000000005,-114.88863,P,PPLA2,US,NV,033,NV_033
5503804,Eureka,39.51271,-115.96061,P,PPLA2,US,NV,011,NV_011
5503914,Fallon,39.47353,-118.77736999999999,P,PPLA2,US,NV,001,NV_001
5504812,Goldfield,37.70854,-117.23563,P,PPLA2,US,NV,009,NV_009
5505321,Hawthorne,38.524640000000005,-118.62458000000001,P,PPLA2,US,NV,021,NV_021
5506956,Las Vegas,36.17497,-115.13722,P,PPLA2,US,NV,003,NV_003
5508379,Minden,38.95407,-119.76573,P,PPLA2,US,NV,005,NV_005
5510323,Pioche,37.92969,-114.45221000000001,P,PPLA2,US,NV,017,NV_017
5511077,Reno,39.52963,-119.8138,P,PPLA2,US,NV,031,NV_031
5513795,Tonopah,38.06716,-117.23008,P,PPLA2,US,NV,023,NV_023
5514428,Virginia City,39.30963,-119.64962,P,PPLA2,US,NV,029,NV_029
5515507,Yerington,38.98575,-119.16293,P,PPLA2,US,NV,019,NV_019
5515591,Beaver,36.816140000000004,-100.51987,P,PPLA2,US,OK,007,OK_007
5515613,Boise City,36.72947,-102.51324,P,PPLA2,US,OK,025,OK_025
5515743,Guymon,36.6828,-101.48155,P,PPLA2,US,OK,139,OK_139
5516203,Alpine,30.358620000000002,-103.66206,P,PPLA2,US,TX,043,TX_043
5516233,Amarillo,35.222,-101.8313,P,PPLA2,US,TX,375,TX_375
5516288,Andrews,32.31872,-102.54571999999999,P,PPLA2,US,TX,003,TX_003
5516487,Aspermont,33.13343,-100.22733000000001,P,PPLA2,US,TX,433,TX_433
5517030,Big Lake,31.191540000000003,-101.46039,P,PPLA2,US,TX,383,TX_383
5517061,Big Spring,32.2504,-101.47874,P,PPLA2,US,TX,227,TX_227
5517550,Brackettville,29.310509999999997,-100.41786,P,PPLA2,US,TX,271,TX_271
5517675,Brownfield,33.1812,-102.27435,P,PPLA2,US,TX,445,TX_445
5518214,Canadian,35.91282,-100.38208,P,PPLA2,US,TX,211,TX_211
5518239,Canyon,34.98033,-101.9188,P,PPLA2,US,TX,381,TX_381
5518692,Channing,35.68365,-102.3302,P,PPLA2,US,TX,205,TX_205
5518758,Childress,34.42645,-100.204,P,PPLA2,US,TX,075,TX_075
5519031,Clarendon,34.93783,-100.8882,P,PPLA2,US,TX,129,TX_129
5519055,Claude,35.11172,-101.36322,P,PPLA2,US,TX,011,TX_011
5519254,Colorado City,32.38817,-100.86456,P,PPLA2,US,TX,335,TX_335
5519648,Crane,31.39736,-102.35014,P,PPLA2,US,TX,103,TX_103
5519719,Crosbyton,33.66008,-101.23793,P,PPLA2,US,TX,107,TX_107
5519862,Dalhart,36.05948,-102.51325,P,PPLA2,US,TX,111,TX_111
5520076,Del Rio,29.36273,-100.89676,P,PPLA2,US,TX,465,TX_465
5520196,Dickens,33.62175,-100.83652,P,PPLA2,US,TX,125,TX_125
5520201,Dimmitt,34.5509,-102.31186,P,PPLA2,US,TX,069,TX_069
5520552,Dumas,35.865590000000005,-101.97324,P,PPLA2,US,TX,341,TX_341
5520677,Eagle Pass,28.70914,-100.49951999999999,P,PPLA2,US,TX,323,TX_323
